"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/08/2025";"0000";"23,9";"24,9";"23,9";"";"";"";"";"";"";"989,1";"989,1";"988,6";"0,1";"";"0,8";"";"0,0"
"01/08/2025";"0100";"23,8";"24,0";"23,6";"";"";"";"";"";"";"989,7";"989,7";"989,0";"0,0";"";"0,6";"";"0,0"
"01/08/2025";"0200";"23,3";"23,9";"23,2";"";"";"";"";"";"";"990,5";"990,5";"989,7";"0,0";"";"0,5";"";"0,0"
"01/08/2025";"0300";"23,0";"23,4";"23,0";"";"";"";"";"";"";"990,7";"990,7";"990,5";"0,0";"";"0,6";"";"0,2"
"01/08/2025";"0400";"22,6";"23,2";"22,6";"";"";"";"";"";"";"990,8";"990,8";"990,7";"0,1";"";"0,6";"";"0,0"
"01/08/2025";"0500";"22,4";"23,0";"22,3";"";"";"";"";"";"";"990,7";"991,0";"990,7";"0,0";"";"0,6";"";"0,0"
"01/08/2025";"0600";"22,4";"22,8";"22,3";"";"";"";"";"";"";"990,4";"990,7";"990,4";"0,2";"";"0,9";"";"0,0"
"01/08/2025";"0700";"22,3";"22,5";"22,2";"";"";"";"";"";"";"990,4";"990,4";"990,3";"0,0";"";"0,7";"";"0,0"
"01/08/2025";"0800";"21,6";"22,3";"21,5";"";"";"";"";"";"";"990,2";"990,4";"990,1";"0,4";"";"0,9";"";"0,0"
"01/08/2025";"0900";"21,5";"21,7";"21,2";"";"";"";"";"";"";"990,2";"990,3";"990,1";"0,0";"";"0,9";"";"0,0"
"01/08/2025";"1000";"21,1";"21,7";"21,0";"";"";"";"";"";"";"990,5";"990,6";"990,2";"0,0";"";"0,5";"";"0,0"
"01/08/2025";"1100";"21,4";"21,6";"21,0";"";"";"";"";"";"";"991,2";"991,2";"990,5";"0,1";"";"1,0";"";"0,0"
"01/08/2025";"1200";"22,1";"22,1";"21,1";"";"";"";"";"";"";"991,9";"991,9";"991,2";"0,1";"";"0,8";"157,30";"0,0"
"01/08/2025";"1300";"24,6";"24,6";"22,1";"";"";"";"";"";"";"992,5";"992,5";"991,9";"0,5";"";"1,6";"729,80";"0,0"
"01/08/2025";"1400";"27,1";"27,5";"24,6";"";"";"";"";"";"";"993,1";"993,2";"992,5";"1,1";"";"1,9";"1692,60";"0,0"
"01/08/2025";"1500";"29,0";"29,1";"27,1";"";"";"";"";"";"";"993,7";"993,7";"993,1";"1,2";"";"2,7";"2370,30";"0,0"
"01/08/2025";"1600";"30,9";"31,1";"29,0";"";"";"";"";"";"";"993,3";"993,7";"993,3";"1,4";"";"2,9";"2884,70";"0,0"
"01/08/2025";"1700";"31,9";"32,5";"30,6";"";"";"";"";"";"";"992,5";"993,3";"992,5";"1,1";"";"3,9";"3094,40";"0,0"
"01/08/2025";"1800";"32,5";"32,8";"31,2";"";"";"";"";"";"";"991,5";"992,5";"991,5";"1,0";"";"3,2";"2717,80";"0,0"
"01/08/2025";"1900";"31,8";"33,6";"31,4";"";"";"";"";"";"";"990,3";"991,5";"990,3";"1,0";"";"5,1";"2724,30";"0,0"
"01/08/2025";"2000";"31,4";"33,8";"31,0";"";"";"";"";"";"";"989,2";"990,3";"989,2";"1,0";"";"3,4";"1703,40";"0,0"
"01/08/2025";"2100";"30,2";"31,4";"25,5";"";"";"";"";"";"";"988,6";"989,3";"988,6";"0,6";"";"6,2";"820,40";"0,4"
"01/08/2025";"2200";"29,4";"31,6";"29,4";"";"";"";"";"";"";"988,5";"988,7";"988,5";"0,8";"";"2,2";"824,80";"0,0"
"01/08/2025";"2300";"26,2";"29,4";"26,2";"";"";"";"";"";"";"988,5";"988,5";"988,3";"0,8";"";"2,2";"76,20";"0,0"
"02/08/2025";"0000";"25,2";"26,7";"25,2";"";"";"";"";"";"";"989,0";"989,0";"988,5";"1,1";"";"2,4";"";"0,0"
"02/08/2025";"0100";"25,3";"25,9";"24,5";"";"";"";"";"";"";"989,7";"989,7";"988,9";"1,1";"";"2,2";"";"0,0"
"02/08/2025";"0200";"24,7";"25,6";"24,7";"";"";"";"";"";"";"990,4";"990,4";"989,7";"0,8";"";"2,2";"";"0,0"
"02/08/2025";"0300";"24,4";"24,7";"23,8";"";"";"";"";"";"";"991,3";"991,3";"990,4";"0,7";"";"2,1";"";"0,0"
"02/08/2025";"0400";"24,6";"25,1";"24,4";"";"";"";"";"";"";"991,8";"991,8";"991,3";"1,5";"";"2,2";"";"0,0"
"02/08/2025";"0500";"24,1";"24,6";"24,0";"";"";"";"";"";"";"991,6";"991,9";"991,6";"1,0";"";"2,4";"";"0,0"
"02/08/2025";"0600";"23,6";"24,2";"23,6";"";"";"";"";"";"";"991,3";"991,7";"991,3";"0,7";"";"2,2";"";"0,0"
"02/08/2025";"0700";"23,8";"23,8";"23,2";"";"";"";"";"";"";"990,8";"991,3";"990,7";"0,7";"";"2,7";"";"0,0"
"02/08/2025";"0800";"23,6";"23,8";"23,4";"";"";"";"";"";"";"990,4";"990,8";"990,4";"1,8";"";"4,9";"";"0,0"
"02/08/2025";"0900";"23,0";"23,6";"23,0";"";"";"";"";"";"";"990,3";"990,4";"990,2";"1,8";"";"5,3";"";"0,0"
"02/08/2025";"1000";"22,5";"23,0";"22,5";"";"";"";"";"";"";"990,4";"990,4";"990,2";"0,1";"";"3,6";"";"0,0"
"02/08/2025";"1100";"22,1";"22,5";"22,1";"";"";"";"";"";"";"991,6";"991,6";"990,4";"0,5";"";"1,4";"";"0,0"
"02/08/2025";"1200";"22,5";"22,5";"21,9";"";"";"";"";"";"";"992,4";"992,4";"991,6";"0,2";"";"1,4";"101,60";"0,0"
"02/08/2025";"1300";"24,7";"24,8";"22,5";"";"";"";"";"";"";"993,1";"993,1";"992,4";"0,6";"";"1,5";"620,10";"0,0"
"02/08/2025";"1400";"26,4";"26,4";"24,4";"";"";"";"";"";"";"993,8";"993,8";"993,1";"0,8";"";"2,8";"1368,50";"0,0"
"02/08/2025";"1500";"26,4";"27,0";"25,9";"";"";"";"";"";"";"993,9";"994,0";"993,8";"1,4";"";"3,4";"1066,20";"0,0"
"02/08/2025";"1600";"27,4";"28,3";"26,4";"";"";"";"";"";"";"993,6";"993,9";"993,5";"3,2";"";"6,3";"2163,00";"0,0"
"02/08/2025";"1700";"26,3";"27,7";"26,3";"";"";"";"";"";"";"993,3";"993,7";"993,2";"5,4";"";"11,3";"1720,50";"0,0"
"02/08/2025";"1800";"24,7";"26,3";"24,7";"";"";"";"";"";"";"991,9";"993,3";"991,9";"2,5";"";"10,7";"1218,60";"0,0"
"02/08/2025";"1900";"24,5";"24,8";"24,0";"";"";"";"";"";"";"991,0";"991,9";"991,0";"1,7";"";"7,4";"577,20";"0,0"
"02/08/2025";"2000";"26,1";"26,1";"24,5";"";"";"";"";"";"";"990,0";"991,0";"989,9";"1,5";"";"4,1";"981,90";"0,0"
"02/08/2025";"2100";"26,4";"26,5";"26,1";"";"";"";"";"";"";"989,0";"990,0";"989,0";"1,6";"";"3,7";"647,10";"0,0"
"02/08/2025";"2200";"25,9";"26,4";"25,9";"";"";"";"";"";"";"989,0";"989,1";"988,7";"0,8";"";"3,1";"323,90";"0,0"
"02/08/2025";"2300";"24,1";"25,9";"24,1";"";"";"";"";"";"";"989,3";"989,3";"988,9";"1,2";"";"3,4";"61,70";"0,0"
"03/08/2025";"0000";"23,4";"24,1";"23,3";"";"";"";"";"";"";"989,9";"990,0";"989,3";"1,1";"";"2,7";"";"0,0"
"03/08/2025";"0100";"22,7";"23,4";"22,7";"";"";"";"";"";"";"989,8";"990,1";"989,8";"0,4";"";"2,0";"";"0,0"
"03/08/2025";"0200";"22,6";"22,8";"22,5";"";"";"";"";"";"";"989,9";"990,3";"989,8";"0,5";"";"1,6";"";"0,0"
"03/08/2025";"0300";"22,8";"22,8";"22,5";"";"";"";"";"";"";"990,0";"990,0";"989,8";"0,1";"";"1,3";"";"0,0"
"03/08/2025";"0400";"22,4";"22,8";"22,4";"";"";"";"";"";"";"990,1";"990,1";"989,9";"1,6";"";"3,2";"";"0,0"
"03/08/2025";"0500";"22,1";"22,4";"22,1";"";"";"";"";"";"";"990,0";"990,3";"990,0";"0,4";"";"3,2";"";"0,0"
"03/08/2025";"0600";"22,0";"22,2";"22,0";"";"";"";"";"";"";"989,7";"990,1";"989,7";"0,2";"";"2,6";"";"0,0"
"03/08/2025";"0700";"21,8";"22,1";"21,6";"";"";"";"";"";"";"989,4";"989,7";"989,3";"0,2";"";"1,4";"";"0,0"
"03/08/2025";"0800";"21,7";"21,9";"21,5";"";"";"";"";"";"";"989,4";"989,6";"989,2";"0,6";"";"1,9";"";"0,0"
"03/08/2025";"0900";"21,8";"21,8";"21,6";"";"";"";"";"";"";"989,9";"990,0";"989,4";"0,5";"";"2,2";"";"0,0"
"03/08/2025";"1000";"21,3";"21,8";"21,3";"";"";"";"";"";"";"990,6";"990,6";"989,9";"0,1";"";"2,1";"";"0,0"
"03/08/2025";"1100";"21,1";"21,4";"21,0";"";"";"";"";"";"";"991,1";"991,1";"990,6";"0,3";"";"1,4";"";"0,0"
"03/08/2025";"1200";"21,7";"21,7";"21,0";"";"";"";"";"";"";"991,9";"991,9";"991,2";"0,6";"";"1,5";"99,00";"0,0"
"03/08/2025";"1300";"22,6";"22,6";"21,6";"";"";"";"";"";"";"993,0";"993,0";"991,9";"0,3";"";"1,5";"271,70";"0,0"
"03/08/2025";"1400";"24,0";"24,2";"22,6";"";"";"";"";"";"";"993,3";"993,3";"993,0";"0,8";"";"1,7";"794,80";"0,0"
"03/08/2025";"1500";"26,6";"27,1";"23,9";"";"";"";"";"";"";"993,2";"993,4";"993,1";"0,6";"";"3,8";"2211,00";"0,0"
"03/08/2025";"1600";"28,2";"28,2";"26,5";"";"";"";"";"";"";"992,6";"993,2";"992,6";"1,3";"";"3,8";"2298,00";"0,0"
"03/08/2025";"1700";"29,7";"30,0";"28,1";"";"";"";"";"";"";"991,9";"992,6";"991,9";"1,0";"";"3,3";"2486,80";"0,0"
"03/08/2025";"1800";"30,8";"31,0";"28,7";"";"";"";"";"";"";"990,8";"991,9";"990,8";"0,7";"";"4,2";"2238,10";"0,0"
"03/08/2025";"1900";"29,4";"31,5";"29,4";"";"";"";"";"";"";"989,5";"990,8";"989,5";"1,1";"";"2,5";"1519,30";"0,0"
"03/08/2025";"2000";"31,0";"32,0";"29,4";"";"";"";"";"";"";"988,6";"989,5";"988,6";"0,9";"";"3,0";"2155,90";"0,0"
"03/08/2025";"2100";"28,5";"30,9";"28,2";"";"";"";"";"";"";"988,0";"988,6";"988,0";"0,3";"";"2,6";"401,30";"0,0"
"03/08/2025";"2200";"28,9";"31,1";"28,5";"";"";"";"";"";"";"988,1";"988,1";"987,9";"1,0";"";"3,9";"708,40";"0,0"
"03/08/2025";"2300";"26,6";"28,9";"26,6";"";"";"";"";"";"";"988,0";"988,1";"987,9";"0,0";"";"4,5";"116,60";"0,0"
"04/08/2025";"0000";"25,2";"26,6";"24,8";"";"";"";"";"";"";"988,4";"988,5";"987,9";"0,2";"";"1,0";"";"0,0"
"04/08/2025";"0100";"24,2";"25,2";"23,9";"";"";"";"";"";"";"988,8";"988,8";"988,4";"0,1";"";"1,5";"";"0,0"
"04/08/2025";"0200";"24,0";"24,3";"23,7";"";"";"";"";"";"";"989,4";"989,4";"988,8";"0,2";"";"1,0";"";"0,0"
"04/08/2025";"0300";"23,8";"24,2";"23,7";"";"";"";"";"";"";"989,8";"989,9";"989,4";"0,5";"";"1,8";"";"0,0"
"04/08/2025";"0400";"23,0";"23,8";"23,0";"";"";"";"";"";"";"989,7";"989,9";"989,7";"0,0";"";"1,1";"";"0,0"
"04/08/2025";"0500";"22,2";"23,0";"22,1";"";"";"";"";"";"";"989,4";"989,8";"989,4";"0,2";"";"1,6";"";"0,0"
"04/08/2025";"0600";"22,0";"22,4";"22,0";"";"";"";"";"";"";"988,9";"989,4";"988,9";"0,0";"";"0,8";"";"0,0"
"04/08/2025";"0700";"22,1";"22,3";"21,8";"";"";"";"";"";"";"988,6";"988,9";"988,6";"0,6";"";"1,2";"";"0,0"
"04/08/2025";"0800";"22,1";"22,2";"21,5";"";"";"";"";"";"";"988,4";"988,7";"988,4";"0,1";"";"1,2";"";"0,0"
"04/08/2025";"0900";"21,2";"22,1";"21,2";"";"";"";"";"";"";"988,5";"988,5";"988,4";"0,2";"";"1,1";"";"0,0"
"04/08/2025";"1000";"20,8";"21,3";"20,8";"";"";"";"";"";"";"989,2";"989,2";"988,5";"0,8";"";"1,6";"";"0,0"
"04/08/2025";"1100";"21,3";"21,5";"20,8";"";"";"";"";"";"";"990,1";"990,1";"989,2";"0,1";"";"1,3";"";"0,0"
"04/08/2025";"1200";"22,5";"22,5";"21,3";"";"";"";"";"";"";"991,0";"991,0";"990,1";"0,3";"";"1,2";"88,40";"0,0"
"04/08/2025";"1300";"24,5";"24,5";"22,5";"";"";"";"";"";"";"991,7";"991,7";"991,0";"0,2";"";"1,0";"428,10";"0,0"
"04/08/2025";"1400";"28,2";"28,2";"24,5";"";"";"";"";"";"";"992,1";"992,1";"991,7";"1,2";"";"3,1";"1768,90";"0,0"
"04/08/2025";"1500";"29,6";"29,6";"27,7";"";"";"";"";"";"";"992,2";"992,3";"992,1";"0,7";"";"3,2";"2087,70";"0,0"
"04/08/2025";"1600";"31,4";"31,7";"29,0";"";"";"";"";"";"";"991,6";"992,2";"991,6";"1,0";"";"3,8";"2910,60";"0,0"
"04/08/2025";"1700";"31,5";"32,3";"31,0";"";"";"";"";"";"";"990,8";"991,6";"990,8";"1,6";"";"4,2";"3389,80";"0,0"
"04/08/2025";"1800";"31,1";"33,3";"31,1";"";"";"";"";"";"";"989,5";"990,8";"989,5";"1,7";"";"4,2";"3180,00";"0,0"
"04/08/2025";"1900";"32,2";"32,6";"31,1";"";"";"";"";"";"";"988,1";"989,5";"988,1";"1,9";"";"4,1";"2869,90";"0,0"
"04/08/2025";"2000";"32,7";"33,1";"31,9";"";"";"";"";"";"";"987,1";"988,1";"987,1";"1,5";"";"4,1";"2476,60";"0,0"
"04/08/2025";"2100";"31,9";"33,3";"31,7";"";"";"";"";"";"";"986,9";"987,1";"986,7";"2,1";"";"5,4";"1735,00";"0,0"
"04/08/2025";"2200";"31,2";"32,3";"31,2";"";"";"";"";"";"";"987,0";"987,0";"986,8";"1,7";"";"4,3";"787,70";"0,0"
"04/08/2025";"2300";"29,3";"31,2";"29,3";"";"";"";"";"";"";"987,6";"987,6";"986,9";"1,3";"";"3,0";"78,60";"0,0"
"05/08/2025";"0000";"27,7";"29,3";"27,7";"";"";"";"";"";"";"988,5";"988,5";"987,6";"0,4";"";"2,2";"";"0,0"
"05/08/2025";"0100";"25,1";"27,7";"25,1";"";"";"";"";"";"";"989,4";"989,5";"988,5";"0,1";"";"1,2";"";"0,0"
"05/08/2025";"0200";"25,7";"25,8";"24,4";"";"";"";"";"";"";"990,1";"990,1";"989,4";"0,8";"";"3,5";"";"0,0"
"05/08/2025";"0300";"25,3";"25,7";"25,2";"";"";"";"";"";"";"991,0";"991,0";"990,1";"1,3";"";"2,7";"";"0,0"
"05/08/2025";"0400";"24,6";"25,3";"24,6";"";"";"";"";"";"";"991,3";"991,3";"991,0";"0,4";"";"3,4";"";"0,0"
"05/08/2025";"0500";"24,1";"24,6";"24,1";"";"";"";"";"";"";"991,5";"991,6";"991,3";"0,3";"";"3,4";"";"0,0"
"05/08/2025";"0600";"23,3";"24,1";"23,3";"";"";"";"";"";"";"991,4";"991,5";"991,3";"0,2";"";"1,4";"";"0,0"
"05/08/2025";"0700";"22,8";"23,3";"22,6";"";"";"";"";"";"";"991,3";"991,5";"991,3";"0,1";"";"1,4";"";"0,0"
"05/08/2025";"0800";"22,3";"23,0";"22,3";"";"";"";"";"";"";"991,1";"991,4";"991,1";"0,2";"";"1,1";"";"0,0"
"05/08/2025";"0900";"22,4";"22,6";"22,3";"";"";"";"";"";"";"991,2";"991,2";"990,9";"0,0";"";"0,6";"";"0,0"
"05/08/2025";"1000";"22,6";"22,8";"22,4";"";"";"";"";"";"";"991,4";"991,4";"991,2";"0,7";"";"1,7";"";"0,0"
"05/08/2025";"1100";"22,5";"22,7";"22,5";"";"";"";"";"";"";"992,3";"992,3";"991,4";"0,9";"";"2,6";"";"0,0"
"05/08/2025";"1200";"22,8";"22,8";"22,5";"";"";"";"";"";"";"993,3";"993,3";"992,3";"1,3";"";"2,6";"58,20";"0,0"
"05/08/2025";"1300";"22,9";"23,1";"22,7";"";"";"";"";"";"";"994,7";"994,7";"993,3";"2,5";"";"5,7";"152,30";"0,0"
"05/08/2025";"1400";"23,1";"23,1";"22,5";"";"";"";"";"";"";"993,8";"994,8";"993,8";"1,3";"";"6,2";"431,70";"2,0"
"05/08/2025";"1500";"25,2";"25,2";"23,1";"";"";"";"";"";"";"994,0";"994,1";"993,6";"0,7";"";"4,2";"1338,00";"0,0"
"05/08/2025";"1600";"27,2";"27,2";"25,0";"";"";"";"";"";"";"993,6";"994,0";"993,6";"0,6";"";"2,6";"2192,10";"0,0"
"05/08/2025";"1700";"28,2";"28,9";"27,0";"";"";"";"";"";"";"992,8";"993,6";"992,8";"0,7";"";"2,9";"2512,00";"0,0"
"05/08/2025";"1800";"29,1";"29,5";"28,0";"";"";"";"";"";"";"991,2";"992,8";"991,2";"1,0";"";"2,6";"2373,80";"0,0"
"05/08/2025";"1900";"30,4";"31,4";"28,8";"";"";"";"";"";"";"990,0";"991,2";"990,0";"1,0";"";"3,7";"2620,50";"0,0"
"05/08/2025";"2000";"26,1";"30,4";"26,1";"";"";"";"";"";"";"989,5";"990,1";"989,5";"1,8";"";"7,0";"1309,80";"0,0"
"05/08/2025";"2100";"27,3";"28,2";"25,8";"";"";"";"";"";"";"989,3";"989,5";"988,8";"1,5";"";"3,9";"961,80";"0,0"
"05/08/2025";"2200";"23,1";"27,3";"22,8";"";"";"";"";"";"";"989,8";"990,0";"989,1";"1,6";"";"7,1";"137,40";"1,8"
"05/08/2025";"2300";"22,7";"23,4";"22,7";"";"";"";"";"";"";"990,6";"990,6";"989,7";"0,0";"";"3,5";"128,70";"0,0"
"06/08/2025";"0000";"22,3";"22,9";"22,3";"";"";"";"";"";"";"991,7";"991,7";"990,6";"0,4";"";"1,5";"3,10";"0,0"
"06/08/2025";"0100";"22,4";"22,8";"22,3";"";"";"";"";"";"";"992,3";"992,3";"991,7";"0,6";"";"2,0";"";"0,0"
"06/08/2025";"0200";"22,8";"22,9";"22,4";"";"";"";"";"";"";"993,4";"993,4";"992,3";"1,1";"";"2,0";"";"0,0"
"06/08/2025";"0300";"22,7";"22,9";"22,7";"";"";"";"";"";"";"993,8";"993,8";"993,4";"0,5";"";"2,6";"";"0,0"
"06/08/2025";"0400";"22,5";"22,8";"22,5";"";"";"";"";"";"";"993,8";"993,8";"993,6";"0,9";"";"2,6";"";"0,0"
"06/08/2025";"0500";"22,2";"22,5";"22,2";"";"";"";"";"";"";"993,5";"993,8";"993,4";"0,3";"";"2,2";"";"0,0"
"06/08/2025";"0600";"21,7";"22,2";"21,6";"";"";"";"";"";"";"993,1";"993,5";"993,0";"0,6";"";"1,5";"";"0,0"
"06/08/2025";"0700";"21,7";"21,7";"21,6";"";"";"";"";"";"";"992,4";"993,1";"992,4";"0,1";"";"1,3";"";"0,0"
"06/08/2025";"0800";"21,8";"22,0";"21,7";"";"";"";"";"";"";"992,1";"992,5";"992,1";"0,5";"";"1,1";"";"0,0"
"06/08/2025";"0900";"21,6";"22,0";"21,6";"";"";"";"";"";"";"992,3";"992,3";"992,1";"1,1";"";"2,7";"";"0,0"
"06/08/2025";"1000";"21,5";"21,7";"21,5";"";"";"";"";"";"";"992,6";"992,6";"992,2";"0,2";"";"1,9";"";"0,0"
"06/08/2025";"1100";"21,6";"21,6";"21,5";"";"";"";"";"";"";"993,5";"993,5";"992,6";"0,7";"";"2,1";"";"0,0"
"06/08/2025";"1200";"21,7";"21,8";"21,6";"";"";"";"";"";"";"994,5";"994,5";"993,6";"0,7";"";"1,6";"19,60";"0,2"
"06/08/2025";"1300";"22,1";"22,1";"21,7";"";"";"";"";"";"";"995,2";"995,2";"994,5";"0,2";"";"1,4";"97,10";"4,0"
"06/08/2025";"1400";"23,2";"23,2";"22,1";"";"";"";"";"";"";"995,8";"995,8";"995,2";"0,3";"";"2,1";"375,90";"1,4"
"06/08/2025";"1500";"24,0";"24,3";"23,1";"";"";"";"";"";"";"995,7";"995,9";"995,7";"1,2";"";"3,6";"991,90";"0,0"
"06/08/2025";"1600";"25,7";"25,7";"23,9";"";"";"";"";"";"";"995,1";"995,7";"995,1";"0,5";"";"2,7";"1118,80";"0,0"
"06/08/2025";"1700";"26,3";"26,3";"25,5";"";"";"";"";"";"";"994,3";"995,1";"994,3";"0,5";"";"1,9";"1076,60";"0,0"
"06/08/2025";"1800";"26,8";"27,5";"26,0";"";"";"";"";"";"";"993,3";"994,3";"993,3";"0,8";"";"2,3";"1610,40";"0,2"
"06/08/2025";"1900";"27,7";"28,8";"26,7";"";"";"";"";"";"";"991,7";"993,3";"991,7";"0,5";"";"2,7";"1561,30";"0,0"
"06/08/2025";"2000";"28,8";"30,3";"27,7";"";"";"";"";"";"";"990,4";"991,7";"990,4";"1,0";"";"3,1";"1813,40";"0,0"
"06/08/2025";"2100";"25,3";"30,5";"25,3";"";"";"";"";"";"";"989,8";"990,4";"989,8";"2,1";"";"4,5";"1357,90";"1,2"
"06/08/2025";"2200";"25,1";"25,4";"24,6";"";"";"";"";"";"";"989,8";"989,8";"989,6";"1,2";"";"3,7";"234,40";"0,8"
"06/08/2025";"2300";"24,4";"25,2";"24,4";"";"";"";"";"";"";"989,9";"989,9";"989,7";"0,6";"";"2,4";"56,50";"0,0"
"07/08/2025";"0000";"23,5";"24,4";"23,5";"";"";"";"";"";"";"989,9";"990,0";"989,9";"1,0";"";"1,6";"";"0,0"
"07/08/2025";"0100";"23,1";"23,9";"23,1";"";"";"";"";"";"";"990,3";"990,3";"989,9";"0,7";"";"2,2";"";"0,0"
